customer_id,first_purchase_date,last_purchase_date,total_orders,total_revenue,total_quantity,recency_days,lifetime_days,avg_order_value,first_purchase_month,last_purchase_month,orders_per_month,avg_items_per_order
13279.0,2011-09-22,2011-09-22,1,137.75,73,79,0,137.75,2011-09-01,2011-09-01,1.0,73.0
13280.0,2011-01-06,2011-08-09,3,798.46,518,123,215,266.15333333333336,2011-01-01,2011-08-01,0.41860465116279066,172.66666666666666
13282.0,2011-05-03,2011-11-21,3,1132.14,307,19,202,377.38000000000005,2011-05-01,2011-11-01,0.44554455445544555,102.33333333333333
13283.0,2011-06-07,2011-10-11,2,93.66,90,60,126,46.83,2011-06-01,2011-10-01,0.47619047619047616,45.0
13284.0,2011-01-13,2011-01-13,1,201.19,91,331,0,201.19,2011-01-01,2011-01-01,1.0,91.0
13285.0,2011-02-22,2011-11-16,4,2709.12,2051,24,267,677.28,2011-02-01,2011-11-01,0.449438202247191,512.75
13291.0,2011-07-07,2011-07-07,1,361.11,233,156,0,361.11,2011-07-01,2011-07-01,1.0,233.0
13292.0,2011-02-28,2011-11-01,2,578.94,347,39,246,289.47,2011-02-01,2011-11-01,0.24390243902439027,173.5
13294.0,2011-04-04,2011-06-03,2,873.74,453,190,60,436.87,2011-04-01,2011-06-01,1.0,226.5
13295.0,2010-12-15,2010-12-15,1,201.20000000000002,82,360,0,201.20000000000002,2010-12-01,2010-12-01,1.0,82.0
13296.0,2011-07-25,2011-07-25,1,87.4,78,138,0,87.4,2011-07-01,2011-07-01,1.0,78.0
13297.0,2011-10-03,2011-12-02,4,2089.85,963,8,60,522.4625,2011-10-01,2011-12-01,2.0,240.75
13298.0,2011-12-08,2011-12-08,1,360.0,96,2,0,360.0,2011-12-01,2011-12-01,1.0,96.0
13299.0,2011-03-16,2011-03-16,1,142.5,30,269,0,142.5,2011-03-01,2011-03-01,1.0,30.0
13300.0,2011-06-23,2011-06-23,1,371.89,203,170,0,371.89,2011-06-01,2011-06-01,1.0,203.0
13301.0,2011-02-20,2011-08-28,4,618.09,345,104,189,154.5225,2011-02-01,2011-08-01,0.6349206349206349,86.25
13302.0,2011-07-07,2011-07-07,1,63.75,5,156,0,63.75,2011-07-01,2011-07-01,1.0,5.0
13304.0,2010-12-23,2010-12-23,1,300.42,238,352,0,300.42,2010-12-01,2010-12-01,1.0,238.0
13305.0,2010-12-02,2011-12-05,10,2000.86,1232,5,368,200.08599999999998,2010-12-01,2011-12-01,0.8152173913043478,123.2
13307.0,2011-08-11,2011-08-11,1,15.0,4,121,0,15.0,2011-08-01,2011-08-01,1.0,4.0
13308.0,2011-05-20,2011-11-17,3,1385.51,843,23,181,461.83666666666664,2011-05-01,2011-11-01,0.4972375690607735,281.0
13309.0,2011-02-04,2011-12-02,5,1456.79,1544,8,301,291.358,2011-02-01,2011-12-01,0.4983388704318937,308.8
13310.0,2011-01-19,2011-11-11,3,1132.03,587,29,296,377.3433333333333,2011-01-01,2011-11-01,0.30405405405405406,195.66666666666666
13311.0,2011-07-12,2011-12-05,2,598.57,305,5,146,299.285,2011-07-01,2011-12-01,0.4109589041095891,152.5
13313.0,2011-01-04,2011-11-17,5,1555.3200000000002,851,23,317,311.064,2011-01-01,2011-11-01,0.47318611987381703,170.2
13314.0,2011-09-27,2011-12-08,3,775.94,560,2,72,258.6466666666667,2011-09-01,2011-12-01,1.25,186.66666666666666
13316.0,2011-03-30,2011-11-02,4,5732.93,5508,38,217,1433.2325,2011-03-01,2011-11-01,0.5529953917050692,1377.0
13317.0,2010-12-16,2011-10-04,6,2273.68,1035,67,292,378.94666666666666,2010-12-01,2011-10-01,0.6164383561643836,172.5
13318.0,2011-11-02,2011-12-08,3,640.76,304,2,36,213.58666666666667,2011-11-01,2011-12-01,2.5,101.33333333333333
13319.0,2010-12-09,2011-12-04,26,10845.550000000001,4724,6,360,417.1365384615385,2010-12-01,2011-12-01,2.1666666666666665,181.69230769230768
13320.0,2011-05-10,2011-09-22,4,1532.2,1086,79,135,383.05,2011-05-01,2011-09-01,0.8888888888888888,271.5
13321.0,2011-09-14,2011-09-28,2,567.36,372,73,14,283.68,2011-09-01,2011-09-01,2.0,186.0
13322.0,2011-11-22,2011-11-22,1,199.48000000000002,117,18,0,199.48000000000002,2011-11-01,2011-11-01,1.0,117.0
13323.0,2011-09-16,2011-12-06,5,787.85,175,4,81,157.57,2011-09-01,2011-12-01,1.8518518518518516,35.0
13324.0,2010-12-14,2011-11-03,10,7121.95,5205,37,324,712.1949999999999,2010-12-01,2011-11-01,0.9259259259259258,520.5
13325.0,2011-09-19,2011-09-19,1,675.3,240,82,0,675.3,2011-09-01,2011-09-01,1.0,240.0
13327.0,2010-12-09,2011-11-01,8,3627.77,1600,39,327,453.47125,2010-12-01,2011-11-01,0.7339449541284403,200.0
13328.0,2011-01-27,2011-01-27,1,1308.48,680,317,0,1308.48,2011-01-01,2011-01-01,1.0,680.0
13329.0,2010-12-08,2011-11-08,2,789.0,463,32,335,394.5,2010-12-01,2011-11-01,0.17910447761194032,231.5
13330.0,2011-01-28,2011-09-08,3,1140.93,751,93,223,380.31,2011-01-01,2011-09-01,0.40358744394618834,250.33333333333334
13332.0,2011-11-25,2011-11-25,1,350.90000000000003,179,15,0,350.90000000000003,2011-11-01,2011-11-01,1.0,179.0
13334.0,2011-02-07,2011-09-18,3,3502.32,1764,83,223,1167.44,2011-02-01,2011-09-01,0.40358744394618834,588.0
13336.0,2011-09-23,2011-09-23,1,795.12,559,78,0,795.12,2011-09-01,2011-09-01,1.0,559.0
13338.0,2011-07-05,2011-07-05,1,487.02,256,158,0,487.02,2011-07-01,2011-07-01,1.0,256.0
13339.0,2011-05-23,2011-05-23,1,860.12,326,201,0,860.12,2011-05-01,2011-05-01,1.0,326.0
13340.0,2011-03-08,2011-10-25,7,10736.48,5770,46,231,1533.782857142857,2011-03-01,2011-10-01,0.9090909090909091,824.2857142857143
13341.0,2011-03-24,2011-03-24,1,775.85,301,261,0,775.85,2011-03-01,2011-03-01,1.0,301.0
13343.0,2011-06-15,2011-06-15,1,353.43,135,178,0,353.43,2011-06-01,2011-06-01,1.0,135.0
13344.0,2011-03-07,2011-10-03,3,2511.69,952,68,210,837.23,2011-03-01,2011-10-01,0.42857142857142855,317.3333333333333
13345.0,2011-02-25,2011-02-25,1,389.5,141,288,0,389.5,2011-02-01,2011-02-01,1.0,141.0
13347.0,2011-09-30,2011-09-30,1,341.36,205,71,0,341.36,2011-09-01,2011-09-01,1.0,205.0
13348.0,2011-10-06,2011-10-06,1,233.76000000000002,136,65,0,233.76000000000002,2011-10-01,2011-10-01,1.0,136.0
13349.0,2011-11-29,2011-11-29,1,247.32,225,11,0,247.32,2011-11-01,2011-11-01,1.0,225.0
13350.0,2011-09-21,2011-11-23,2,979.12,287,17,63,489.56,2011-09-01,2011-11-01,0.9523809523809523,143.5
13351.0,2011-10-04,2011-10-04,1,373.94,117,67,0,373.94,2011-10-01,2011-10-01,1.0,117.0
13352.0,2011-10-10,2011-10-10,1,397.98,321,61,0,397.98,2011-10-01,2011-10-01,1.0,321.0
13354.0,2011-09-29,2011-09-29,1,743.53,604,72,0,743.53,2011-09-01,2011-09-01,1.0,604.0
13355.0,2011-08-09,2011-08-09,1,674.7,314,123,0,674.7,2011-08-01,2011-08-01,1.0,314.0
13356.0,2011-09-20,2011-09-20,1,768.24,325,81,0,768.24,2011-09-01,2011-09-01,1.0,325.0
13357.0,2011-03-27,2011-03-27,1,609.4,321,258,0,609.4,2011-03-01,2011-03-01,1.0,321.0
13358.0,2011-03-16,2011-03-16,1,439.03000000000003,285,269,0,439.03000000000003,2011-03-01,2011-03-01,1.0,285.0
13359.0,2011-10-07,2011-10-07,1,439.56,161,64,0,439.56,2011-10-01,2011-10-01,1.0,161.0
13362.0,2011-02-25,2011-11-30,4,3090.7400000000002,1382,10,278,772.6850000000001,2011-02-01,2011-11-01,0.4316546762589928,345.5
13363.0,2011-10-27,2011-11-22,2,992.5,710,18,26,496.25,2011-10-01,2011-11-01,2.0,355.0
13364.0,2011-09-29,2011-09-29,1,134.96,71,72,0,134.96,2011-09-01,2011-09-01,1.0,71.0
13365.0,2011-05-06,2011-11-06,2,2225.37,1247,34,184,1112.685,2011-05-01,2011-11-01,0.32608695652173914,623.5
13366.0,2011-10-20,2011-10-20,1,56.16,144,51,0,56.16,2011-10-01,2011-10-01,1.0,144.0
13368.0,2011-01-06,2011-03-28,2,623.4,327,257,81,311.7,2011-01-01,2011-03-01,0.7407407407407407,163.5
13369.0,2010-12-09,2010-12-09,1,308.28000000000003,149,366,0,308.28000000000003,2010-12-01,2010-12-01,1.0,149.0
13370.0,2010-12-03,2010-12-03,1,754.87,343,372,0,754.87,2010-12-01,2010-12-01,1.0,343.0
13372.0,2011-09-11,2011-09-11,1,378.64,159,90,0,378.64,2011-09-01,2011-09-01,1.0,159.0
13373.0,2011-03-08,2011-10-10,3,3312.25,1651,61,216,1104.0833333333333,2011-03-01,2011-10-01,0.41666666666666663,550.3333333333334
13375.0,2011-09-12,2011-09-12,1,778.65,442,89,0,778.65,2011-09-01,2011-09-01,1.0,442.0
13376.0,2011-04-19,2011-09-01,3,1019.76,493,100,135,339.92,2011-04-01,2011-09-01,0.6666666666666666,164.33333333333334
13379.0,2011-07-26,2011-11-13,3,572.56,601,27,110,190.85333333333332,2011-07-01,2011-11-01,0.8181818181818182,200.33333333333334
13381.0,2011-02-14,2011-11-08,6,3639.31,2029,32,267,606.5516666666666,2011-02-01,2011-11-01,0.6741573033707865,338.1666666666667
13382.0,2011-03-04,2011-03-04,1,222.99,131,281,0,222.99,2011-03-01,2011-03-01,1.0,131.0
13384.0,2011-06-14,2011-11-09,7,4151.93,2422,31,148,593.1328571428572,2011-06-01,2011-11-01,1.4189189189189189,346.0
13385.0,2011-01-14,2011-01-14,1,534.57,281,330,0,534.57,2011-01-01,2011-01-01,1.0,281.0
13388.0,2011-07-31,2011-07-31,2,677.1,282,132,0,338.55,2011-07-01,2011-07-01,2.0,141.0
13389.0,2011-04-21,2011-11-28,3,797.96,429,12,221,265.9866666666667,2011-04-01,2011-11-01,0.4072398190045249,143.0
13390.0,2011-09-26,2011-09-26,1,544.08,224,75,0,544.08,2011-09-01,2011-09-01,1.0,224.0
13391.0,2011-05-20,2011-05-20,1,59.8,4,204,0,59.8,2011-05-01,2011-05-01,1.0,4.0
13394.0,2011-02-03,2011-12-08,8,2520.02,2392,2,308,315.0025,2011-02-01,2011-12-01,0.7792207792207791,299.0
13395.0,2011-06-07,2011-06-07,1,307.72,336,186,0,307.72,2011-06-01,2011-06-01,1.0,336.0
13396.0,2011-01-24,2011-11-10,2,1360.99,600,30,290,680.495,2011-01-01,2011-11-01,0.20689655172413796,300.0
13397.0,2011-01-04,2011-09-28,5,1544.13,430,73,267,308.826,2011-01-01,2011-09-01,0.5617977528089887,86.0
13398.0,2011-05-31,2011-05-31,1,457.34000000000003,281,193,0,457.34000000000003,2011-05-01,2011-05-01,1.0,281.0
13402.0,2010-12-02,2011-08-04,2,621.23,479,128,245,310.615,2010-12-01,2011-08-01,0.2448979591836735,239.5
13403.0,2011-11-22,2011-11-22,1,75.0,44,18,0,75.0,2011-11-01,2011-11-01,1.0,44.0
13404.0,2011-05-11,2011-12-08,2,252.49,111,2,211,126.245,2011-05-01,2011-12-01,0.2843601895734597,55.5
13405.0,2011-01-26,2011-09-26,3,572.451,165,75,243,190.817,2011-01-01,2011-09-01,0.3703703703703704,55.0
13408.0,2010-12-01,2011-12-08,62,28117.04,16232,2,372,453.5006451612903,2010-12-01,2011-12-01,5.0,261.80645161290323
13410.0,2011-02-21,2011-11-15,5,1003.06,518,25,267,200.612,2011-02-01,2011-11-01,0.5617977528089887,103.6
13411.0,2011-08-24,2011-08-24,1,213.55,72,108,0,213.55,2011-08-01,2011-08-01,1.0,72.0
13414.0,2011-02-16,2011-07-29,3,1390.5,1574,134,163,463.5,2011-02-01,2011-07-01,0.5521472392638036,524.6666666666666
13416.0,2011-09-19,2011-10-27,2,712.5,142,44,38,356.25,2011-09-01,2011-10-01,1.5789473684210527,71.0
13417.0,2011-05-18,2011-12-05,2,640.83,162,5,201,320.415,2011-05-01,2011-12-01,0.29850746268656714,81.0
13418.0,2010-12-02,2011-11-28,18,6127.43,3918,12,361,340.4127777777778,2010-12-01,2011-11-01,1.4958448753462603,217.66666666666666
13419.0,2011-10-07,2011-10-07,1,221.06,275,64,0,221.06,2011-10-01,2011-10-01,1.0,275.0
13420.0,2011-06-22,2011-07-13,2,159.85,101,150,21,79.925,2011-06-01,2011-07-01,2.0,50.5
13421.0,2011-02-22,2011-10-30,2,1833.71,1128,41,250,916.855,2011-02-01,2011-10-01,0.24,564.0
13422.0,2011-10-06,2011-10-06,1,2626.3,1326,65,0,2626.3,2011-10-01,2011-10-01,1.0,1326.0
13425.0,2011-02-18,2011-08-23,3,1624.21,1123,109,186,541.4033333333333,2011-02-01,2011-08-01,0.48387096774193544,374.3333333333333
13426.0,2010-12-15,2011-12-09,10,3641.32,2245,1,359,364.132,2010-12-01,2011-12-01,0.8356545961002786,224.5
13427.0,2011-05-08,2011-11-20,3,582.6,545,20,196,194.20000000000002,2011-05-01,2011-11-01,0.45918367346938777,181.66666666666666
13428.0,2011-11-29,2011-11-29,1,201.78,151,11,0,201.78,2011-11-01,2011-11-01,1.0,151.0
13429.0,2011-09-25,2011-11-29,4,1006.8,1390,11,65,251.7,2011-09-01,2011-11-01,1.8461538461538463,347.5
13430.0,2011-09-14,2011-11-21,2,679.45,751,19,68,339.725,2011-09-01,2011-11-01,0.8823529411764706,375.5
13431.0,2011-09-12,2011-10-03,2,1269.1,672,68,21,634.55,2011-09-01,2011-10-01,2.0,336.0
13434.0,2011-09-04,2011-09-26,2,534.24,300,75,22,267.12,2011-09-01,2011-09-01,2.0,150.0
13435.0,2011-06-03,2011-12-04,7,3809.89,2129,6,184,544.27,2011-06-01,2011-12-01,1.141304347826087,304.14285714285717
13436.0,2011-12-08,2011-12-08,1,196.89,76,2,0,196.89,2011-12-01,2011-12-01,1.0,76.0
13437.0,2011-06-02,2011-11-25,7,3408.06,1283,15,176,486.86571428571426,2011-06-01,2011-11-01,1.1931818181818183,183.28571428571428
13439.0,2011-03-29,2011-03-29,1,283.71,242,256,0,283.71,2011-03-01,2011-03-01,1.0,242.0
13441.0,2011-09-09,2011-09-09,1,296.64,204,92,0,296.64,2011-09-01,2011-09-01,1.0,204.0
13447.0,2011-11-04,2011-11-16,3,1129.14,584,24,12,376.38000000000005,2011-11-01,2011-11-01,3.0,194.66666666666666
13448.0,2010-12-01,2011-11-23,6,3534.69,1648,17,357,589.115,2010-12-01,2011-11-01,0.5042016806722689,274.6666666666667
13449.0,2011-11-16,2011-11-16,1,291.88,222,24,0,291.88,2011-11-01,2011-11-01,1.0,222.0
13450.0,2011-05-05,2011-11-13,6,2043.72,1982,27,192,340.62,2011-05-01,2011-11-01,0.9375,330.3333333333333
13451.0,2011-01-09,2011-11-13,5,2898.2599999999998,2128,27,308,579.6519999999999,2011-01-01,2011-11-01,0.48701298701298695,425.6
13452.0,2011-03-14,2011-03-25,2,590.0,2,260,11,295.0,2011-03-01,2011-03-01,2.0,1.0
13453.0,2011-02-23,2011-06-27,2,356.98,134,166,124,178.49,2011-02-01,2011-06-01,0.48387096774193544,67.0
13455.0,2010-12-08,2011-11-15,2,1058.34,354,25,342,529.17,2010-12-01,2011-11-01,0.17543859649122806,177.0
13456.0,2011-05-16,2011-11-22,6,1766.72,765,18,190,294.4533333333333,2011-05-01,2011-11-01,0.9473684210526316,127.5
13458.0,2010-12-15,2011-12-02,14,9646.57,5508,8,352,689.0407142857142,2010-12-01,2011-12-01,1.1931818181818183,393.42857142857144
13460.0,2011-10-21,2011-11-10,2,183.44,286,30,20,91.72,2011-10-01,2011-11-01,2.0,143.0
13461.0,2011-06-29,2011-11-01,3,1445.0,1170,39,125,481.6666666666667,2011-06-01,2011-11-01,0.72,390.0
13462.0,2011-04-01,2011-04-01,1,151.5,62,253,0,151.5,2011-04-01,2011-04-01,1.0,62.0
13464.0,2011-10-12,2011-10-12,1,674.68,403,59,0,674.68,2011-10-01,2011-10-01,1.0,403.0
13466.0,2011-06-08,2011-06-08,1,307.90000000000003,259,185,0,307.90000000000003,2011-06-01,2011-06-01,1.0,259.0
13467.0,2011-11-03,2011-11-29,2,1071.91,580,11,26,535.955,2011-11-01,2011-11-01,2.0,290.0
13468.0,2010-12-01,2011-12-08,37,5704.97,2589,2,372,154.1883783783784,2010-12-01,2011-12-01,2.9838709677419355,69.97297297297297
13470.0,2011-08-16,2011-09-01,2,165.0,100,100,16,82.5,2011-08-01,2011-09-01,2.0,50.0
13471.0,2011-10-23,2011-12-08,4,2501.84,1583,2,46,625.46,2011-10-01,2011-12-01,2.608695652173913,395.75
13473.0,2011-01-11,2011-10-10,2,422.64,266,61,272,211.32,2011-01-01,2011-10-01,0.22058823529411764,133.0
13474.0,2011-04-17,2011-04-17,1,226.84,129,237,0,226.84,2011-04-01,2011-04-01,1.0,129.0
13475.0,2011-02-14,2011-06-01,4,1431.78,1012,192,107,357.945,2011-02-01,2011-06-01,1.1214953271028036,253.0
13476.0,2011-03-03,2011-06-14,2,1238.47,417,179,103,619.235,2011-03-01,2011-06-01,0.5825242718446603,208.5
13477.0,2011-02-21,2011-11-02,6,1454.58,1021,38,254,242.42999999999998,2011-02-01,2011-11-01,0.7086614173228346,170.16666666666666
13479.0,2011-04-19,2011-05-23,2,300.95,134,201,34,150.475,2011-04-01,2011-05-01,1.7647058823529411,67.0
13481.0,2011-03-28,2011-10-25,5,1804.56,1142,46,211,360.912,2011-03-01,2011-10-01,0.7109004739336493,228.4
13482.0,2011-04-21,2011-04-21,1,184.64000000000001,116,233,0,184.64000000000001,2011-04-01,2011-04-01,1.0,116.0
13483.0,2011-10-05,2011-10-05,1,140.34,160,66,0,140.34,2011-10-01,2011-10-01,1.0,160.0
13484.0,2011-04-12,2011-04-12,1,313.8,44,242,0,313.8,2011-04-01,2011-04-01,1.0,44.0
13485.0,2011-04-20,2011-04-20,1,454.24,277,234,0,454.24,2011-04-01,2011-04-01,1.0,277.0
13486.0,2011-07-07,2011-09-22,3,1122.41,669,79,77,374.1366666666667,2011-07-01,2011-09-01,1.1688311688311688,223.0
13487.0,2010-12-21,2011-10-13,3,575.4,265,58,296,191.79999999999998,2010-12-01,2011-10-01,0.30405405405405406,88.33333333333333
13488.0,2010-12-07,2011-11-22,13,8968.31,4518,18,350,689.87,2010-12-01,2011-11-01,1.1142857142857143,347.53846153846155
13489.0,2011-02-18,2011-08-26,4,449.52,560,106,189,112.38,2011-02-01,2011-08-01,0.6349206349206349,140.0
13491.0,2010-12-02,2011-10-19,10,1215.82,903,52,321,121.582,2010-12-01,2011-10-01,0.9345794392523366,90.3
13492.0,2011-05-09,2011-07-26,3,1269.84,408,137,78,423.28,2011-05-01,2011-07-01,1.1538461538461537,136.0
13493.0,2011-02-25,2011-03-09,2,618.63,380,276,12,309.315,2011-02-01,2011-03-01,2.0,190.0
13494.0,2011-02-01,2011-02-01,1,316.26000000000005,162,312,0,316.26000000000005,2011-02-01,2011-02-01,1.0,162.0
13495.0,2010-12-06,2011-12-02,5,2044.8700000000001,829,8,361,408.97400000000005,2010-12-01,2011-12-01,0.41551246537396125,165.8
13496.0,2010-12-15,2011-11-29,2,653.33,341,11,349,326.665,2010-12-01,2011-11-01,0.17191977077363899,170.5
13497.0,2010-12-06,2011-03-02,2,348.05,163,283,86,174.025,2010-12-01,2011-03-01,0.6976744186046512,81.5
13499.0,2011-03-15,2011-11-22,5,1159.1100000000001,1365,18,252,231.82200000000003,2011-03-01,2011-11-01,0.5952380952380952,273.0
13500.0,2011-08-09,2011-11-16,3,1166.77,609,24,99,388.92333333333335,2011-08-01,2011-11-01,0.9090909090909092,203.0
13501.0,2011-02-24,2011-02-24,1,1340.32,560,289,0,1340.32,2011-02-01,2011-02-01,1.0,560.0
13502.0,2011-01-20,2011-11-23,3,292.0,264,17,307,97.33333333333333,2011-01-01,2011-11-01,0.2931596091205212,88.0
13503.0,2011-09-29,2011-09-29,1,216.85,248,72,0,216.85,2011-09-01,2011-09-01,1.0,248.0
13504.0,2011-10-06,2011-10-06,1,295.93,178,65,0,295.93,2011-10-01,2011-10-01,1.0,178.0
13505.0,2011-04-21,2011-09-28,4,4393.63,2486,73,160,1098.4075,2011-04-01,2011-09-01,0.75,621.5
13506.0,2010-12-05,2011-01-27,2,458.52,324,317,53,229.26,2010-12-01,2011-01-01,1.1320754716981132,162.0
13507.0,2011-07-17,2011-12-06,4,2479.16,1597,4,142,619.79,2011-07-01,2011-12-01,0.8450704225352113,399.25
13508.0,2011-04-10,2011-04-10,1,110.97,24,244,0,110.97,2011-04-01,2011-04-01,1.0,24.0
13509.0,2011-02-28,2011-12-01,7,979.72,1106,9,276,139.96,2011-02-01,2011-12-01,0.7608695652173914,158.0
13510.0,2011-06-09,2011-12-08,4,1791.56,1386,2,182,447.89,2011-06-01,2011-12-01,0.6593406593406593,346.5
13512.0,2011-03-24,2011-03-24,1,251.21,143,261,0,251.21,2011-03-01,2011-03-01,1.0,143.0
13513.0,2011-08-05,2011-08-05,1,205.1,109,127,0,205.1,2011-08-01,2011-08-01,1.0,109.0
13514.0,2011-09-27,2011-09-27,1,152.20000000000002,40,74,0,152.20000000000002,2011-09-01,2011-09-01,1.0,40.0
13515.0,2011-04-06,2011-09-28,4,891.12,681,73,175,222.78,2011-04-01,2011-09-01,0.6857142857142857,170.25
13516.0,2011-04-15,2011-11-18,3,1389.41,985,22,217,463.1366666666667,2011-04-01,2011-11-01,0.4147465437788018,328.3333333333333
13517.0,2011-06-13,2011-10-11,3,2128.42,1369,60,120,709.4733333333334,2011-06-01,2011-10-01,0.75,456.3333333333333
13518.0,2011-09-15,2011-09-15,1,627.16,382,86,0,627.16,2011-09-01,2011-09-01,1.0,382.0
13519.0,2011-09-22,2011-09-22,1,122.75,23,79,0,122.75,2011-09-01,2011-09-01,1.0,23.0
13520.0,2010-12-03,2011-10-12,6,3624.35,1649,59,313,604.0583333333333,2010-12-01,2011-10-01,0.5750798722044729,274.8333333333333
13521.0,2011-11-29,2011-12-08,3,1071.73,718,2,9,357.24333333333334,2011-11-01,2011-12-01,3.0,239.33333333333334
13522.0,2011-11-09,2011-11-09,1,125.80000000000001,44,31,0,125.80000000000001,2011-11-01,2011-11-01,1.0,44.0
13523.0,2010-12-08,2011-11-06,5,3964.88,1752,34,333,792.976,2010-12-01,2011-11-01,0.45045045045045046,350.4
13524.0,2011-05-04,2011-10-30,5,680.1800000000001,324,41,179,136.036,2011-05-01,2011-10-01,0.8379888268156425,64.8
13525.0,2011-04-05,2011-11-25,2,628.78,394,15,234,314.39,2011-04-01,2011-11-01,0.25641025641025644,197.0
13527.0,2011-01-17,2011-11-06,7,2242.36,1683,34,293,320.33714285714285,2011-01-01,2011-11-01,0.7167235494880545,240.42857142857142
13529.0,2011-05-19,2011-09-22,2,307.76,74,79,126,153.88,2011-05-01,2011-09-01,0.47619047619047616,37.0
13531.0,2010-12-08,2011-05-18,2,483.8,174,206,161,241.9,2010-12-01,2011-05-01,0.3726708074534162,87.0
13532.0,2011-11-06,2011-11-06,1,210.31,129,34,0,210.31,2011-11-01,2011-11-01,1.0,129.0
13533.0,2011-03-17,2011-06-10,3,269.09,202,183,85,89.69666666666666,2011-03-01,2011-06-01,1.0588235294117647,67.33333333333333
13534.0,2010-12-16,2011-12-07,25,5870.08,2961,3,356,234.8032,2010-12-01,2011-12-01,2.1067415730337076,118.44
13536.0,2011-09-25,2011-12-08,7,3444.39,2126,2,74,492.05571428571426,2011-09-01,2011-12-01,2.8378378378378377,303.7142857142857
13538.0,2011-01-28,2011-10-27,7,1280.85,175,44,272,182.97857142857143,2011-01-01,2011-10-01,0.7720588235294118,25.0
13539.0,2011-02-03,2011-09-15,3,631.34,320,86,224,210.4466666666667,2011-02-01,2011-09-01,0.4017857142857143,106.66666666666667
13544.0,2011-04-13,2011-10-31,2,276.06,112,40,201,138.03,2011-04-01,2011-10-01,0.29850746268656714,56.0
13546.0,2011-05-23,2011-11-27,3,621.09,357,13,188,207.03,2011-05-01,2011-11-01,0.4787234042553192,119.0
13548.0,2011-04-10,2011-09-04,2,678.16,436,97,147,339.08,2011-04-01,2011-09-01,0.4081632653061224,218.0
13549.0,2011-04-11,2011-11-14,7,918.2,458,26,217,131.17142857142858,2011-04-01,2011-11-01,0.967741935483871,65.42857142857143
13551.0,2011-01-24,2011-01-24,1,91.80000000000001,12,320,0,91.80000000000001,2011-01-01,2011-01-01,1.0,12.0
13552.0,2011-01-28,2011-10-04,12,3740.07,1417,67,249,311.6725,2011-01-01,2011-10-01,1.4457831325301203,118.08333333333333
13555.0,2011-05-22,2011-09-27,4,4098.88,2636,74,128,1024.72,2011-05-01,2011-09-01,0.9375,659.0
13557.0,2011-03-04,2011-11-11,2,584.0600000000001,546,29,252,292.03000000000003,2011-03-01,2011-11-01,0.23809523809523808,273.0
13558.0,2011-10-02,2011-12-04,4,594.52,338,6,63,148.63,2011-10-01,2011-12-01,1.9047619047619047,84.5
13560.0,2011-12-02,2011-12-02,1,171.42000000000002,63,8,0,171.42000000000002,2011-12-01,2011-12-01,1.0,63.0
13561.0,2011-05-08,2011-05-08,1,141.85999999999999,83,216,0,141.85999999999999,2011-05-01,2011-05-01,1.0,83.0
13562.0,2011-04-08,2011-09-19,3,1799.3300000000002,757,82,164,599.7766666666668,2011-04-01,2011-09-01,0.5487804878048781,252.33333333333334
13563.0,2011-07-22,2011-09-16,2,777.53,209,85,56,388.765,2011-07-01,2011-09-01,1.0714285714285714,104.5
13564.0,2010-12-06,2011-07-18,3,1724.67,636,145,224,574.89,2010-12-01,2011-07-01,0.4017857142857143,212.0
13565.0,2011-01-09,2011-11-20,2,240.22,172,20,315,120.11,2011-01-01,2011-11-01,0.19047619047619047,86.0
13566.0,2011-09-18,2011-10-30,2,856.84,567,41,42,428.42,2011-09-01,2011-10-01,1.4285714285714286,283.5
13568.0,2011-06-19,2011-06-19,1,187.05,66,174,0,187.05,2011-06-01,2011-06-01,1.0,66.0
13569.0,2010-12-07,2011-11-22,2,338.62,156,18,350,169.31,2010-12-01,2011-11-01,0.17142857142857143,78.0
13570.0,2011-04-10,2011-04-10,1,239.49,161,244,0,239.49,2011-04-01,2011-04-01,1.0,161.0
13571.0,2011-03-31,2011-11-27,12,2088.94,1757,13,241,174.07833333333335,2011-03-01,2011-11-01,1.4937759336099585,146.41666666666666
13572.0,2011-05-18,2011-05-18,1,1384.25,534,206,0,1384.25,2011-05-01,2011-05-01,1.0,534.0
13573.0,2011-03-31,2011-10-20,2,290.25,302,51,203,145.125,2011-03-01,2011-10-01,0.2955665024630542,151.0
13575.0,2011-06-16,2011-11-16,5,732.07,449,24,153,146.41400000000002,2011-06-01,2011-11-01,0.9803921568627452,89.8
13576.0,2010-12-01,2011-11-29,18,6717.34,2646,11,363,373.18555555555554,2010-12-01,2011-11-01,1.4876033057851241,147.0
13577.0,2011-04-12,2011-11-14,4,1687.6000000000001,791,26,216,421.90000000000003,2011-04-01,2011-11-01,0.5555555555555556,197.75
13579.0,2010-12-05,2011-11-25,2,467.04,176,15,355,233.52,2010-12-01,2011-11-01,0.16901408450704225,88.0
13581.0,2011-02-03,2011-02-03,1,118.0,30,310,0,118.0,2011-02-01,2011-02-01,1.0,30.0
13583.0,2011-07-07,2011-07-07,1,781.03,725,156,0,781.03,2011-07-01,2011-07-01,1.0,725.0
13584.0,2011-02-06,2011-02-06,1,142.4,37,307,0,142.4,2011-02-01,2011-02-01,1.0,37.0
13587.0,2011-10-07,2011-10-07,1,712.4,180,64,0,712.4,2011-10-01,2011-10-01,1.0,180.0
